,sigma_mi,evoid_ratio,psi,eta,eta/Mtheta,theta,Dp,K,G,iplas,e,q,p,sx,sy,sz,sxy,ea,eps_v,eps_1,eps_2,eps_3,phase,s1,s2,s3,Mtheta,xi_i,Mi
38,301.955291748047,0.922548353672028,0.093299649655819,1.01214551925659,0.843454599380494,0.523598790168762,0.0418551270726514,80342.609375,60256.95703125,0,0.447789516332591,300.0,296.400054931641,196.400054931641,496.400054931641,196.400054931641,-1.42763058228181e-12,2.36023424901426,-3.4806989111606104,0.0236023424901426,0.0056023289644924,0.0056023289644924,1,496.400054931641,196.400056083704,196.400053779578,1.1999999999999966,4.444444444444445,1.0548672116465008
39,301.955291748047,0.92261552810669,0.0930820629000664,1.0217981338501,0.851498484611512,0.523598790168762,0.0320980437099934,79962.21875,59971.66796875,0,0.447841968672383,300.0,293.600067138672,193.600067138672,493.600067138672,193.600067138672,-1.36649477041652e-12,2.3590664355153503,-3.47720208850777,0.0235906643551535,0.00559068403059372,0.00559068403059372,1,493.600067138672,193.600067351342,193.600066926002,1.1999999440002358,4.444444444444445,1.0552056306905058
40,301.955291748047,0.922683000564576,0.092862069606781,1.03163659572601,0.859697222709656,0.523598790168762,0.022154577135752,79580.015625,59685.01171875,0,0.447894590375689,299.999984741211,290.800059000651,190.800064086914,490.800048828125,190.800064086914,-1.31733886189218e-12,2.3578973949342,-3.4736939749541,0.023578973949342,0.00557898749107823,0.00557898749107823,1,490.800048828125,190.800064086914,190.800064086914,1.1999999168014328,4.444444444444445,1.0555478185393916
41,301.955291748047,0.92275083065033,0.0926396325230599,1.04166638851166,0.86805534362793,0.523598790168762,0.0120192943129373,79195.96875,59396.9765625,0,0.447947483407191,300.0,288.000061035156,188.000061035156,488.000061035156,188.000061035156,-1.34026109108844e-12,2.3567230366222303,-3.4701677728539098,0.0235672303662223,0.00556722415831015,0.00556722415831015,1,488.000061035156,188.000062908186,188.000059162127,1.199999972534175,4.444444444444445,1.0558938807966314
42,301.955291748047,0.922818958759308,0.0924146845936776,1.05189311504364,0.876577615737916,0.523598790168762,0.00168655622208905,78810.046875,59107.53515625,0,0.448000628742897,300.0,285.200073242188,185.200073242188,485.200073242188,185.200073242188,-1.25711143912609e-12,2.3555428049214,-3.4666247504735703,0.023555428049214,0.00555541013980338,0.00555541013980338,1,485.200073242188,185.200074829302,185.200071655073,1.1999999728011999,4.444444444444445,1.05624380002492
43,301.955291748047,0.922887444496155,0.0921871811151505,1.06232273578644,0.885268926620484,0.523598790168762,-0.0088495034724474,78422.2265625,58816.671875,0,0.448054076648817,299.999984741211,282.400065104167,182.40007019043,482.400054931641,182.40007019043,-1.3056911360401e-12,2.35435240518825,-3.4630615567455,0.0235435240518825,0.00554355474899525,0.00554355474899525,1,482.400054931641,182.400070210333,182.400070170527,1.20000002693177,4.444444444444445,1.0565977419786938
44,301.955291748047,0.922956287860871,0.0919570773839951,1.07296109199524,0.894134283065796,0.523598790168762,-0.0195949889941154,78032.484375,58524.359375,0,0.448107751065536,300.0,279.600067138672,179.600067138672,479.600067138672,179.600067138672,-1.2626511213732e-12,2.35316186688609,-3.4594832622976304,0.0235316186688609,0.0055316071690003,0.0055316071690003,1,479.600067138672,179.600068725787,179.600065551557,1.1999999466705211,4.444444444444445,1.0569556104302622
45,301.955291748047,0.92302542924881,0.091724306344986,1.08381474018097,0.903178989887238,0.523598790168762,-0.0305562381066932,77640.78125,58230.58203125,0,0.448161715586418,300.000015258789,276.800069173177,176.800064086914,476.800079345703,176.800064086914,-1.37318587002499e-12,2.3519626576744597,-3.4558856275721204,0.0235196265767446,0.00551961405123475,0.00551961405123475,1,476.800079345703,176.800065640314,176.800062533514,1.1999999472045781,4.444444444444445,1.0573176991676303
46,301.955291748047,0.923094987869263,0.0914888232946396,1.09489023685455,0.912408530712128,0.523598790168762,-0.0417398624125575,77247.0859375,57935.31640625,0,0.448215986830496,299.999984741211,274.000071207682,174.000076293945,474.000061035156,174.000076293945,-1.22042552015548e-12,2.3507560771823597,-3.4522675446336297,0.0235075607718236,0.0055075659094207,0.0055075659094207,1,474.000061035156,174.000076293945,174.000076293945,1.199999999999996,4.444444444444445,1.0576840526527793
47,301.955291748047,0.92316484451294,0.0912505611777306,1.1061943769455,0.92182868719101,0.523598790168762,-0.0531527435831918,76851.3828125,57638.53515625,0,0.448270472711584,300.0,271.200073242188,171.200073242188,471.200073242188,171.200073242188,-1.22018202113339e-12,2.34954481400809,-3.4486351525610806,0.0234954481400809,0.00549545776194351,0.00549545776194351,1,471.200073242188,171.200074835132,171.200071649243,1.1999999482726968,4.444444444444445,1.058054637003823
